"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;;;;;;;;;
"Stat";"C.da Gabbia";;;;;;;;;;;;;;;;;;;;;;;
"Parm";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"SO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"03/09/2015 07:00";"0.0";"80400000";"07:00";"0.0";"07:00";"0.0";"0.0";"720";"16.65158123";"80400000";"06:00";"2.68021101";"06:13";"27.13785728";"5.54182302";"720";"0.59500195";"80400000";"06:22";"0.54644834";"06:37";"0.65453001";"0.04159733";"4"
"03/09/2015 08:00";"0.92504489";"80400000";"07:34";"0.0";"07:53";"4.30350974";"0.94532794";"720";"18.81448917";"80400000";"07:20";"14.69106614";"07:06";"24.18158024";"2.17076626";"720";"4.25657926";"80400000";"07:07";"0.77788805";"07:52";"8.91908288";"2.99713358";"4"
"03/09/2015 09:00";"3.78490991";"80400000";"08:00";"1.13916611";"08:47";"6.83498648";"0.96456958";"720";"17.23504906";"80400000";"08:47";"7.65893282";"08:32";"25.27021568";"4.57121342";"720";"5.09709416";"80400000";"08:52";"1.03570772";"08:07";"8.26102896";"2.60135684";"4"
"03/09/2015 10:00";"0.75399465";"80400000";"10:00";"0.0";"09:07";"3.0377729";"0.74093027";"720";"8.52961364";"80400000";"09:43";"2.77309597";"09:01";"21.22532232";"4.68717622";"720";"0.51996261";"80400000";"09:37";"0.3273784";"09:07";"0.84963434";"0.20221316";"4"
"03/09/2015 11:00";"0.0";"80400000";"11:00";"0.0";"11:00";"0.0";"0.0";"720";"4.47603789";"80400000";"10:51";"1.18659485";"10:40";"8.15680423";"1.53294026";"720";"0.19643762";"80400000";"10:52";"0.1235238";"10:07";"0.2784129";"0.0585192";"4"
"03/09/2015 12:00";"0.0";"80400000";"12:00";"0.0";"12:00";"0.0";"0.0";"720";"5.89006705";"80400000";"11:17";"1.68446818";"11:34";"9.77426637";"1.90687202";"720";"0.13455724";"80400000";"11:37";"0.05622586";"11:22";"0.2695467";"0.08381097";"4"
"03/09/2015 13:00";"0.0";"80400000";"13:00";"0.0";"13:00";"0.0";"0.0";"720";"3.64224719";"80400000";"12:44";"0.1908501";"12:04";"7.68989383";"2.30430607";"720";"0.14477402";"80400000";"12:07";"0.05609874";"12:22";"0.23119359";"0.0622404";"4"
"03/09/2015 14:00";"0.0";"80400000";"14:00";"0.0";"14:00";"0.0";"0.0";"720";"5.87406743";"80400000";"13:49";"0.68872343";"13:34";"19.35768072";"5.36070882";"720";"0.09438777";"80400000";"13:52";"0.05607331";"13:22";"0.13600443";"0.03073883";"4"
"03/09/2015 15:00";"0.0";"80400000";"15:00";"0.0";"15:00";"0.0";"0.0";"720";"3.76142789";"80400000";"14:59";"0.68872343";"14:22";"10.77001111";"2.86615492";"720";"0.082377";"80400000";"14:37";"0.0";"14:22";"0.21499482";"0.0801874";"4"
"03/09/2015 16:00";"0.0";"80400000";"16:00";"0.0";"16:00";"0.0";"0.0";"720";"1.3474667";"80400000";"15:46";"0.0";"15:59";"4.17382908";"0.71921601";"720";"0.08985907";"80400000";"15:52";"0.041338";"15:37";"0.11697026";"0.02965877";"4"
"03/09/2015 17:00";"0.0";"80400000";"17:00";"0.0";"17:00";"0.0";"0.0";"720";"2.69662362";"80400000";"16:37";"0.0";"16:49";"24.3054396";"3.37411596";"720";"0.16881692";"80400000";"16:52";"0.08662399";"16:07";"0.23556364";"0.05410033";"4"
"03/09/2015 18:00";"0.0";"80400000";"18:00";"0.0";"18:00";"0.0";"0.0";"720";"2.57463802";"80400000";"17:21";"0.0";"17:59";"5.66744524";"1.80473106";"720";"0.07359826";"80400000";"17:37";"0.0";"17:52";"0.17669663";"0.06420626";"4"
"03/09/2015 19:00";"0.0";"80400000";"19:00";"0.0";"19:00";"0.0";"0.0";"720";"10.39480214";"80400000";"18:08";"3.67595575";"18:47";"43.12919432";"5.97079742";"720";"0.20150228";"80400000";"18:22";"0.10147321";"18:52";"0.27132441";"0.06444627";"4"
"03/09/2015 20:00";"0.0";"80400000";"20:00";"0.0";"20:00";"0.0";"0.0";"720";"31.0478208";"80400000";"19:01";"9.6504223";"19:31";"40.76617264";"7.06471572";"720";"1.41895501";"80400000";"19:07";"0.33559576";"19:52";"2.46063455";"0.77338579";"4"
"03/09/2015 21:00";"0.0";"80400000";"21:00";"0.0";"21:00";"0.0";"0.0";"720";"16.98383521";"80400000";"20:57";"10.14829372";"20:00";"31.55675696";"4.49175644";"720";"1.10826151";"80400000";"20:37";"0.69758064";"20:22";"1.6762255";"0.40634337";"4"
"03/09/2015 22:00";"0.0";"80400000";"22:00";"0.0";"22:00";"0.0";"0.0";"720";"10.87184614";"80400000";"21:51";"7.1610614";"21:04";"19.6388212";"2.96794215";"720";"1.4004629";"80400000";"21:22";"1.09329229";"21:07";"1.6330386";"0.237679";"4"
"03/09/2015 23:00";"0.36811841";"80400000";"23:00";"0.0";"22:34";"1.13916611";"0.5302516";"720";"11.9100067";"80400000";"22:24";"7.1610614";"22:53";"47.23601736";"5.41909365";"720";"0.94529743";"80400000";"22:22";"0.36674749";"22:37";"1.83462834";"0.59941065";"4"
"04/09/2015 00:00";"0.0";"81400000";"00:00";"0.0";"00:00";"0.0";"0.0";"720";"9.11792839";"80400000";"23:51";"5.66744524";"00:00";"12.63765462";"1.45940283";"720";"1.31008211";"80400000";"23:52";"0.33088502";"23:22";"2.28512171";"0.82028372";"4"
"04/09/2015 01:00";;;;;;;;;"8.13493286";"80400000";"01:00";"5.16957191";"00:23";"11.64190988";"1.32828552";"720";"0.39292507";"80400000";"00:22";"0.30258903";"00:07";"0.53827573";"0.09022519";"4"
"04/09/2015 02:00";"2.74644918";"80400000";"01:57";"1.13856506";"01:19";"4.79823753";"0.84095527";"720";;;;;;;;;"0.3189729";"80400000";"01:52";"0.27119119";"01:22";"0.36929711";"0.03540787";"4"
"04/09/2015 03:00";"1.26450627";"80400000";"02:59";"0.0";"03:00";"1.74851081";"0.73425773";"720";"7.42621565";"80400000";"02:46";"4.8247083";"02:04";"9.75626871";"0.95463674";"720";"1.16030547";"80400000";"02:07";"0.29338823";"02:37";"1.59920708";"0.51170558";"4"
"04/09/2015 04:00";"0.52557035";"80400000";"04:00";"0.0";"03:55";"1.74851081";"0.70436606";"720";"6.46650637";"80400000";"03:50";"4.8247083";"03:04";"9.26311229";"0.96010506";"720";"0.49543562";"80400000";"03:22";"0.25555786";"03:37";"0.91841507";"0.2536276";"4"
"04/09/2015 05:00";"0.25245093";"80400000";"05:00";"0.0";"04:43";"1.74851081";"0.52724534";"720";"7.99255005";"80400000";"04:02";"5.81102114";"04:56";"13.70151628";"1.81642103";"720";"1.03928959";"80400000";"04:22";"0.71284784";"04:52";"1.65898939";"0.38507993";"4"
"04/09/2015 06:00";"0.29474999";"80400000";"06:00";"0.0";"05:51";"1.74851081";"0.58518994";"720";"12.48848994";"80400000";"05:27";"8.27679944";"05:59";"20.11253832";"3.05037803";"720";"0.63535041";"80400000";"05:52";"0.33400924";"05:07";"1.24139495";"0.36413583";"4"
"04/09/2015 07:00";"0.2414358";"80400000";"07:00";"0.0";"06:38";"1.74851081";"0.58045275";"720";"18.83637966";"80400000";"06:59";"14.24716093";"06:39";"22.13765224";"1.60190993";"720";"0.76233608";"80400000";"06:22";"0.47877004";"06:52";"0.96371429";"0.19021256";"4"
"04/09/2015 08:00";"0.01903112";"80400000";"08:00";"0.0";"07:55";"1.74851081";"0.13633088";"720";"24.55000352";"80400000";"08:00";"12.71520343";"07:34";"34.44030152";"5.39070618";"720";"4.83207312";"80400000";"07:07";"0.5641777";"07:37";"9.94917167";"4.23975401";"4"
"04/09/2015 09:00";"1.1534753";"80400000";"08:55";"0.0";"08:23";"3.57834704";"0.89921106";"720";"12.71698733";"80400000";"08:44";"8.76995586";"08:11";"18.16616438";"2.1889207";"720";"0.94237457";"80400000";"08:52";"0.4103656";"08:07";"2.29492559";"0.78424735";"4"
"04/09/2015 10:00";"0.28356706";"80400000";"10:00";"0.0";"09:09";"2.35845554";"0.45761847";"720";"14.28282355";"80400000";"09:49";"9.83500296";"09:09";"19.75059672";"2.35370259";"720";"0.49249039";"80400000";"09:07";"0.43041881";"09:22";"0.55004648";"0.04302825";"4"
"04/09/2015 11:00";"0.12774944";"80400000";"10:59";"0.0";"11:00";"0.52861931";"0.22629674";"720";"11.79972636";"80400000";"10:37";"6.30417566";"10:44";"20.47996736";"3.79680945";"720";"0.29322958";"80400000";"10:37";"0.24088052";"10:22";"0.3403299";"0.0395735";"4"
"04/09/2015 12:00";"1.05322859";"80400000";"11:30";"0.0";"12:00";"1.74851081";"0.78335951";"720";"11.32150074";"80400000";"11:37";"3.34524094";"11:24";"19.28368632";"4.35916115";"720";"0.31161185";"80400000";"11:07";"0.19903402";"11:52";"0.41700051";"0.08590701";"4"
"04/09/2015 13:00";"0.90994855";"80400000";"13:00";"0.0";"12:01";"2.96840129";"0.87640077";"720";"7.77406581";"80400000";"12:08";"2.85208451";"12:39";"15.85785458";"3.7398873";"720";"0.25097729";"80400000";"12:22";"0.17584032";"12:07";"0.28136525";"0.04350828";"4"
"04/09/2015 14:00";"1.19238775";"80400000";"14:00";"0.0";"13:51";"1.74851081";"0.81431902";"720";"5.86859146";"80400000";"13:48";"2.35893";"13:05";"11.78138072";"2.38321431";"720";"0.17030885";"80400000";"13:37";"0.12048094";"13:07";"0.22958165";"0.03916772";"4"
"04/09/2015 15:00";"0.0";"80400000";"15:00";"0.0";"15:00";"0.0";"0.0";"720";"4.51564306";"80400000";"14:46";"3.34524094";"14:32";"6.30417566";"0.65090981";"720";"0.12913358";"80400000";"14:37";"0.05568075";"14:07";"0.19435582";"0.05333555";"4"
"04/09/2015 16:00";"0.0";"80400000";"16:00";"0.0";"16:00";"0.0";"0.0";"720";"4.4837987";"80400000";"15:28";"2.35893";"15:59";"7.78364493";"1.32150174";"720";"0.1333643";"80400000";"15:22";"0.0";"15:52";"0.21811904";"0.08096642";"4"
"04/09/2015 17:00";"0.0";"80400000";"17:00";"0.0";"17:00";"0.0";"0.0";"720";"9.8863631";"80400000";"16:38";"5.81102114";"16:09";"16.16729458";"2.58701057";"720";"0.22051306";"80400000";"16:07";"0.17342393";"16:37";"0.24583839";"0.02900993";"4"
"04/09/2015 18:00";"0.0";"80400000";"18:00";"0.0";"18:00";"0.0";"0.0";"720";"15.23630927";"80400000";"17:22";"5.31786472";"17:55";"48.9517888";"12.39102192";"720";"0.19435887";"80400000";"17:37";"0.05329995";"17:07";"0.28790965";"0.08780473";"4"
"04/09/2015 19:00";"0.0";"80400000";"19:00";"0.0";"19:00";"0.0";"0.0";"720";"11.70506133";"80400000";"18:20";"4.8247083";"18:00";"33.01331856";"5.2202055";"720";"0.42054984";"80400000";"18:07";"0.32159777";"18:22";"0.51184186";"0.07960059";"4"
"04/09/2015 20:00";"0.00220181";"80400000";"20:00";"0.0";"19:23";"0.52861931";"0.03405119";"720";"19.2061356";"80400000";"19:20";"9.26311229";"20:00";"38.85247096";"7.55913406";"720";"0.30824355";"80400000";"19:07";"0.09535799";"19:22";"0.42217806";"0.12816946";"4"
"04/09/2015 21:00";"0.0";"80400000";"21:00";"0.0";"21:00";"0.0";"0.0";"720";"22.84159328";"80400000";"20:23";"9.0903975";"20:24";"43.09739776";"7.69620152";"720";"0.93154861";"80400000";"20:52";"0.78414666";"20:37";"1.19302948";"0.16165724";"4"
"04/09/2015 22:00";"0.00881027";"80400000";"22:00";"0.0";"21:21";"0.52861931";"0.06767321";"720";"11.39162334";"80400000";"21:51";"4.8247083";"21:14";"31.23540712";"5.02051622";"720";"1.02424511";"80400000";"21:22";"0.66537225";"21:37";"1.3567919";"0.24601027";"4"
"04/09/2015 23:00";"0.0";"80400000";"23:00";"0.0";"23:00";"0.0";"0.0";"720";"13.82137956";"80400000";"22:06";"6.30417566";"22:38";"27.50987512";"5.67672418";"720";"0.70256699";"80400000";"22:37";"0.54505708";"22:07";"1.13629207";"0.25073321";"4"
"05/09/2015 00:00";"0.0";"81400000";"00:00";"0.0";"00:00";"0.0";"0.0";"720";"8.82338097";"80400000";"23:53";"5.31786472";"23:01";"12.71520343";"1.82066758";"720";"0.97091058";"80400000";"23:52";"0.37803721";"23:07";"2.53296461";"0.9045076";"4"
